engine_id,cylinder,n_cylinders,mV_0,mV_1,mV_2,mV_3,mV_4,mV_5,mV_6,mV_7,mV_8,mV_9,mV_10,mV_11,mV_12,mV_13,mV_14,mV_15,mV_16,mV_17,mV_18,mV_19,mV_20
train_0153,5,8,35.361,28.281,29.93,42.719,46.905,49.968,53.04,56.02,58.555,59.283,58.701,55.677,50.766,44.686,36.142,28.645,30.637,34.383,36.846,36.724,36.456
train_0153,6,8,36.055,29.289,,42.798,48.375,51.661,54.327,56.901,58.948,58.416,57.129,54.427,50.107,43.675,34.154,29.255,31.366,35.255,35.938,35.972,36.457
train_0153,7,8,38.34,29.566,30.53,43.441,48.904,53.129,55.463,57.149,59.181,59.535,58.697,56.136,52.571,47.01,37.657,30.332,32.365,36.061,38.237,38.484,38.444
train_0153,8,8,36.971,28.888,30.199,42.732,47.185,50.162,52.632,55.665,58.298,58.3,57.058,54.133,50.004,43.555,33.91,29.341,31.951,35.512,35.684,35.746,36.851
train_0154,1,8,38.515,33.062,23.928,,39.222,46.721,52.581,55.685,57.888,59.335,,57.351,54.726,49.652,45.495,38.75,32.499,24.085,10.683,15.995,19.284
train_0154,2,8,36.698,32.1,23.197,30.235,38.054,45.96,51.334,53.557,54.973,55.871,54.642,54.426,,46.524,41.865,,29.731,20.932,11.126,19.245,19.427
train_0154,3,8,38.061,31.654,23.539,32.636,40.834,48.252,53.745,57.485,60.489,61.747,59.608,58.239,54.682,49.13,44.613,37.57,31.884,23.461,,15.063,
train_0154,4,8,38.731,34.423,,31.013,38.5,46.058,51.988,54.875,57.056,,57.524,,51.871,,42.623,36.522,31.514,23.894,11.831,20.09,19.902
train_0154,5,8,38.383,35.051,25.597,30.503,39.963,48.579,54.68,57.141,58.983,,59.214,58.005,54.83,49.646,45.608,38.726,32.497,22.872,9.092,18.484,17.899
train_0154,6,8,38.015,34.426,24.738,30.573,38.602,46.593,52.318,54.958,55.992,56.24,54.855,54.475,51.607,46.718,42.905,36.355,30.791,22.686,11.811,20.142,18.189
train_0154,7,8,34.391,,20.974,28.939,36.485,43.455,48.43,51.238,52.864,52.663,49.99,49.228,47.069,,40.052,33.949,27.819,18.303,7.75,17.008,17.093
train_0154,8,8,36.333,30.885,22.232,29.603,37.106,,49.397,51.595,53.04,53.89,52.313,51.419,48.041,42.779,38.696,32.497,27.093,18.358,,17.296,18.419
train_0155,1,8,36.635,36.922,34.23,24.245,38.556,45.579,48.664,51.942,55.289,57.828,57.795,56.339,51.967,46.02,,27.448,30.252,35.054,36.228,35.679,36.282
train_0155,2,8,30.7,28.166,23.094,29.627,41.134,49.452,52.04,50.491,40.749,28.837,51.457,65.544,68.582,64.737,58.729,51.106,50.973,49.137,48.525,46.047,44.31
train_0155,3,8,40.999,41.586,41.413,33.009,37.033,51,56.276,59.762,62.329,65.185,66.16,65.509,63.038,58.147,50.036,38.024,34.67,38.85,43.843,43.306,41.594
train_0155,4,8,36.225,36.834,35.404,25.629,,47.022,51.548,54.419,57.073,60.354,61.62,61.343,58.366,52.59,44.682,33.294,29.379,33.049,37.911,,36.674
train_0155,5,8,36.622,36.189,34.026,24.197,37.022,46.282,51.025,54.402,57.137,59.3,59.253,58.327,54.844,49.565,40.615,29.722,31.203,35.345,,37.157,36.824
train_0155,6,8,38.338,38.966,37.537,27.868,39.316,49.041,53.319,56.188,58.541,61.226,62.049,61.099,57.749,52.444,45.488,35.705,31.92,34.978,39.143,39.233,38.801
train_0155,7,8,29.967,26.784,22.052,,41.036,49.78,52.594,51.151,41.935,29.713,52.044,65.462,67.953,64.133,,49.657,49.073,48.096,48.758,47,44.852
train_0155,8,8,40.999,41.503,40.196,30.045,38.361,49.367,54.553,58.181,60.955,64.027,64.79,,60.184,55.051,47.925,37.826,34.782,37.969,42.172,42.354,42.263
train_0156,1,8,33.264,31.178,23.294,24.304,32.166,39.623,46.457,50.728,52.926,53.287,51.269,49.915,47.244,42.452,38.658,32.502,26.88,19.197,8.01,16.197,15.982
train_0156,2,8,34.524,33.475,27.179,,32.85,40.724,47.048,49.96,51.466,52.836,51.717,49.678,47.603,44.231,40.816,34.103,27.848,20.49,9.196,17.275,18.347
train_0156,3,8,34.432,31.127,24.581,26.304,34.549,40.679,41.685,43.918,,41.195,40.68,40.105,38.241,33.376,30.111,27.25,25.155,18.216,6.996,12.958,11.599
train_0156,4,8,37.672,35.495,27.443,26.525,34.81,42.509,49.715,54.138,56.24,56.699,54.831,,,45.933,41.678,35.199,29.642,21.784,9.453,17.663,18.042
train_0156,5,8,37.858,34.67,26.458,32.97,40.563,47.866,53.141,55.443,56.627,57.016,55.129,54.345,51.56,47.155,43.403,36.731,31.407,23.271,13.903,21.771,20.975
train_0156,6,8,37.316,36.595,30.517,26.77,34.578,41.616,48.179,52.315,54.823,56.276,55.415,54.431,52.287,47.337,42.647,35.949,30.566,23.617,12.999,21.039,20.188
train_0156,7,8,35.116,31.831,23.332,26.608,33.491,40.355,46.126,49.221,50.851,51.419,49.689,48.433,45.954,41.427,37.489,32.003,27.577,20.868,9.818,,17.657
train_0156,8,8,33.741,31.964,24.746,22.024,31.051,38.801,44.656,47.608,,51.506,50.67,,46.256,42.316,39.724,33.857,,18.522,7.931,16.241,15.617
train_0157,1,8,37.925,38.031,37.78,26.832,37.674,42.782,47.188,51.079,54.939,56.988,57.923,55.887,52.552,48.42,44.782,40.337,33.098,27.315,9.567,23.303,27.434
train_0157,2,8,36.556,36.377,33.793,19.44,16.776,16.22,20.871,24.186,23.646,21.364,20.712,14.636,10.328,7.697,6.578,5.73,1.833,1,,1.448,1.203
train_0157,3,8,38.799,38.089,33.632,28.64,40.174,,52.04,56.336,60.004,61.191,60.964,58.134,54.572,50.501,47.198,42.916,35.388,29.326,10.543,23.893,
train_0157,4,8,35.695,36.009,,26.37,36.697,42.345,47.075,50.789,53.971,54.94,55.171,53.55,50.883,46.775,42.5,37.373,29.935,24.718,8.095,22.548,
train_0157,5,8,35.199,35.026,29.896,26.034,36.123,42.208,47.84,52.279,55.028,55.546,56.428,55.465,52.691,48.166,43.788,39.25,32.945,26.953,14.379,17.701,24.724
train_0157,6,8,42.111,41.656,38.461,30.152,42.27,48.511,53.576,57.869,62.087,63.784,63.947,61.787,58.832,53.964,49.218,,38.947,32.333,13.198,24.393,29.496
train_0157,7,8,38.268,38.026,30.413,33.06,,48.088,52.483,56.58,59.594,60.159,59.526,56.868,53.058,48.692,44.776,39.31,31.761,27.982,12.686,25.962,27.095
train_0157,8,8,36.066,37.534,29.745,32.503,41.124,46.557,51.69,56.987,,62.509,61.691,57.875,53.314,49.057,45.692,40.547,32.215,26.79,8.407,23.704,26.241
train_0158,1,8,42.868,37.971,,34.683,42.561,50.022,55.65,58.548,60.83,63.068,63.629,62.162,60.578,56.597,51.302,46.891,40.1,34.604,26.692,14.3,20.616
train_0158,2,8,43.704,39.314,29.246,37.946,46.678,55.773,62.882,66.038,,68.379,65.896,64.42,61.981,57.046,51.991,44.057,37.189,29.311,14.963,17.341,24.28
train_0158,3,8,44.857,38.946,31.581,40.999,49.306,,,67.026,68.344,68.769,67.056,65.925,64.723,60.815,55.728,50.125,43.151,36.74,26.147,14.759,24.517
train_0158,4,8,39.855,33.032,27.227,36.938,,53.399,58.679,61.218,63.331,64.557,62.75,61.548,59.521,55.049,50.375,44.577,,31.119,20.541,13.032,22.041
train_0158,5,8,43.567,35.267,30.866,39.56,47.345,55.299,61.376,64.468,,66.986,65.349,64.618,62.351,57.67,53.434,48.163,41.438,34.201,22.596,14.049,24.95
train_0158,6,8,43.502,34.535,28.637,,47.257,56.192,62.878,65.653,66.785,67.337,65.407,64.12,61.21,56.47,52.962,46.999,39.048,,18.219,12.736,21.656
train_0158,7,8,38.427,31.364,28.86,37.816,45.059,52.38,58.13,61.114,62.801,63.291,60.746,59.064,56.698,52.859,49.288,43.497,36.012,28.508,18.107,12.08,21.33
train_0158,8,8,41.777,35.789,33.022,46.612,,52.195,59.048,61.324,57.673,39.774,54.048,67.051,72.356,,67.983,,58.765,50.651,38.788,28.774,37.621
train_0159,1,12,38.093,37.2,31.284,28.66,43.889,49.98,53.913,56.756,58.932,60.748,60.844,60.02,57.805,54.022,48.631,40.008,32.438,34.593,38.628,41.571,41.914
train_0159,2,12,40.542,37.616,28.13,32.151,45.837,51.291,54.584,56.927,59.296,62.014,63.34,63.035,60.571,56.799,51.717,42.879,32.546,33.239,36.872,41.498,42.268
train_0159,3,12,37.221,35.525,27.184,30.995,43.836,49.078,53.017,55.897,57.821,58.993,58.593,58.037,56.665,53.744,48.488,39.546,30.55,32.119,35.969,39.837,40.058
train_0159,4,12,37.118,36.274,29.398,28.462,41.677,46.093,49.275,52.196,54.965,57.61,58.492,58.146,56.215,52.388,47.169,39.169,30.544,32.091,35.992,39.869,40.021
train_0159,5,12,35.625,31.108,23.824,36.569,43.652,47.967,50.952,53.283,55.366,56.257,55.817,54.651,,47.07,41.417,33.058,29.193,32.231,36.557,38.074,37.929
train_0159,6,12,33.885,32.807,25.32,29.467,41.207,45.82,49.088,51.747,54.337,56.566,57.172,56.887,54.482,50.565,45.327,36.997,29.455,30.98,34.476,37.225,36.981
train_0159,7,12,34.956,34.51,28.475,27.121,40.71,46.079,49.891,52.505,54.052,55.399,55.795,55.679,54.601,51.426,45.743,36.994,28.438,30.09,33.705,37.068,
train_0159,8,12,38.571,35.059,25.217,35.838,44.975,49.741,53.078,55.609,58.236,59.757,59.775,59.458,56.465,51.404,43.759,33.105,29.898,33.031,37.941,38.966,39.185
train_0159,9,12,37.672,35.902,,32.098,46.153,50.539,53.543,,59.12,62.441,63.538,62.486,59.274,55.115,48.672,38.381,31.609,34.702,39.632,41.762,40.737
train_0159,10,12,39.361,36.587,27.409,37.604,46.332,50.182,53.033,55.824,59.124,61.39,61.558,60.805,57.748,53.285,46.552,36.75,32.853,35.702,40.386,41.522,41.394
train_0159,11,12,36.878,35.967,29.106,27.746,41.718,46.714,50.429,53.865,57.178,59.617,59.163,57.622,55.075,51.458,46.836,38.777,30.872,32.836,36.823,39.611,39.53
train_0159,12,12,40.125,38.849,29.876,35.114,47.009,51.625,54.764,57.088,59.482,61.653,62.261,61.835,58.738,54.19,47.329,36.764,32.692,,41.732,41.724,40.709
train_0160,1,8,,33.537,32.378,33.406,24.218,21.481,37.873,42.954,43.956,43.89,43.619,43.211,41.729,39.804,38.239,37.368,35.259,32.832,30.245,34.079,36.135
train_0160,2,8,34.601,34.708,29.72,27.29,35.099,39.652,43.717,47.641,50.724,51.585,50.946,48.14,44.593,41.125,38.019,,27.72,22.583,13.401,22.712,23.067
train_0160,3,8,38.647,37.998,31.945,32.595,42.09,47.23,51.524,,57.867,58.085,57.994,55.778,51.912,47.487,,39.427,32.036,27.205,11.8,25.006,27.66
train_0160,4,8,39.272,38.847,27.911,36.184,42.437,47.219,51.139,55.305,57.818,58.551,57.563,54.973,51.111,47.244,43.506,37.981,31.317,23.599,19.468,27.117,26.587
train_0160,5,8,,36.211,29.42,29.468,37.53,,47.319,,55.858,57.179,56.174,52.723,48.546,44.459,40.384,34.853,27.813,22.625,12.447,24.198,26.237
train_0160,6,8,34.409,,31.655,24.918,35.02,40.314,44.951,48.977,51.718,52.323,52.729,51.178,47.826,43.272,39.199,34.462,27.987,23.303,13.637,23.96,25.347
train_0160,7,8,30.193,31.948,23.079,31.841,36.32,39.811,43.026,46.234,48.175,49.507,49.226,46.455,42.496,38.923,35.523,30.88,24.895,20.377,11.164,21.601,23.08
train_0160,8,8,33.68,33.944,26.376,32.038,38.569,43.204,47.247,50.862,53.121,53.866,53.138,49.943,45.316,41.612,39.245,35.072,28.576,23.396,14.702,24.176,25.128
train_0161,1,12,39.013,32.455,25.982,31.248,41.876,50.638,57.258,61.906,63.018,,57.121,48.904,41.471,35.994,31.867,29.931,32.41,37.2,,37.931,37.577
train_0161,2,12,31.795,22.313,16.218,32.504,42.964,50.579,56.161,58.005,53.528,43,,45.682,42.778,38.631,36.374,37.091,40.417,44.192,44.543,42.365,41.662
train_0161,3,12,30.94,24.354,19.191,25.506,35.735,44.024,49.928,53.178,53.25,52.451,46.485,38.526,31.421,,23.969,23.52,25.944,29.984,31.571,31.372,32.076
train_0161,4,12,37.566,28.826,,30.782,29.839,34.66,41.263,44.503,42.906,40.803,33.989,22.97,14.253,9.387,7.009,8.617,13.725,20.009,23.011,,17.843
train_0161,5,12,40.804,31.499,25.591,33.374,,52.225,58.356,62.545,63.866,63.667,56.793,47.725,39.762,34.11,30.196,28.78,31.406,36.235,38.578,38.571,39.611
train_0161,6,12,38.005,32.469,25.639,30.075,40.13,49.072,56.224,60.226,60.279,59.809,,44.772,36.464,30.943,27.822,28.142,32.304,,37.542,36.289,35.329
train_0161,7,12,36.89,30.638,25.834,,44.482,53.048,59.685,63.447,64.494,63.086,54.874,45.169,37.684,32.296,28.869,30.391,35.312,40.491,39.312,38.581,37.991
train_0161,8,12,28.667,,28.871,28.258,28.125,29.293,30.504,30.463,28.711,27.293,24.186,20.142,16.769,15.912,18.866,31.714,48.155,46.878,31.026,21.734,20.305
train_0161,9,12,33.965,25.396,24.38,34.956,45.749,,58.014,60.297,61.292,60.165,52.467,43.179,36.005,31.467,28.714,29.024,,36.854,,36.559,36.874
train_0161,10,12,39.315,31.363,25.493,31.874,41.539,49.246,55.067,58.469,58.857,58.37,52.586,44.684,37.169,31.593,,28.364,31.845,36.39,37.261,36.746,37.309
train_0161,11,12,37.933,31.204,25.175,31.45,42.555,51.346,57.277,60.781,61.304,61.238,,46.922,38.834,32.68,28.671,28.13,31.7,36.39,37.745,36.591,36.772
train_0161,12,12,35.675,28.933,,34.64,43.967,51.065,56.203,,59.371,59.372,53.279,,,31.154,28.842,28.643,31.334,35.332,37.361,36.807,37.505
train_0162,1,12,36.812,36.661,25.138,31.995,37.843,43.065,47.813,51.737,54.29,54.947,54.829,52.843,49.697,45.007,40.732,36.557,30.698,25.857,13.112,18.109,23.99
train_0162,2,12,37.198,36.402,24.598,,41.328,45.996,49.811,53.783,56.231,56.69,56.21,53.458,49.182,44.5,40.967,37.258,31.16,26.266,9.827,21.313,26.929
train_0162,3,12,33.585,32.732,20.614,31.538,37.163,41.935,46.095,50.102,52.555,53.327,52.885,50.186,46.562,42.571,39.1,35.208,29.376,24.455,10.472,16.426,22.458
train_0162,4,12,34.75,35.512,23.767,36.687,43.036,48.036,52.14,56.195,58.329,59.067,57.753,54.665,50.174,45.058,40.576,35.594,28.799,23.753,9.82,23.215,24.715
train_0162,5,12,34.5,34.275,22.906,34.988,40.299,44.42,48.809,53.099,55.498,56.465,56.538,53.915,49.297,44.505,41.018,36.661,,23.245,6.122,17.022,23.524
train_0162,6,12,35.742,36.635,28.596,35.919,45.156,48.718,51.701,54.251,52.732,44.466,51.961,,56.429,53.267,50.791,47.831,40.562,,,27.868,31.6
train_0162,7,12,41.484,41.289,28.164,40.529,46.572,51.024,55.705,61.183,64.493,65.433,64.381,60.987,56.871,52.821,49.102,43.888,36.041,29.986,10.557,23.291,29.207
train_0162,8,12,37.401,37.206,25.381,35.258,41.258,46.203,50.196,53.949,56.789,57.491,56.868,53.866,50.077,45.82,42.465,38.932,33.123,27.181,17.873,16.023,23.844
train_0162,9,12,33.299,32.935,21.148,31.248,37.479,42.07,45.878,49.921,52.118,52.255,50.978,47.901,43.851,40.02,36.752,32.157,25.339,20.657,5.839,19.39,22.111
train_0162,10,12,33.513,34.581,25.511,36.473,41.196,45.389,49.472,53.539,55.445,56.221,55.188,52.556,48.575,44.174,39.726,34.442,27.995,22.8,12.264,23.796,24.629
train_0162,11,12,36.401,31.528,22.551,36.294,42.371,46.902,45.794,47.65,47.165,45.619,45.991,43.977,41.542,37.167,33.138,,27.733,22.303,5.851,17.466,19.955
train_0162,12,12,24.987,25.335,21.238,28,31.839,35.084,39.067,61.547,63.038,63.677,63.097,61.732,39.027,35.071,34.485,33.859,29.933,,17.746,22.257,23.578
train_0163,1,8,36.087,29.285,28.728,38.644,49.009,56.747,62.161,64.489,64.57,62.963,55.735,46.934,39.434,33.852,29.985,29.588,32.63,37.233,38.306,37.389,37.377
train_0163,2,8,36.118,30.041,25.867,34.981,46.449,55.175,61.283,64.763,65.425,65.054,58.536,49.588,41.253,35.005,30.973,29.681,32.332,36.534,39.648,39.002,39.583
train_0163,3,8,39.548,31.58,32.857,43.929,54.808,63.045,68.695,70.432,70.115,66.728,58.95,50.367,42.6,36.691,33.494,34.734,38.707,43.608,43.549,43.333,44.297
train_0163,4,8,39.95,32.476,36.392,46.791,55.556,61.962,66.688,68.421,68.275,,59.114,50.717,43.014,37.437,34.074,33.601,36.594,,43.046,41.86,41.531
train_0163,5,8,36.451,30.153,27.477,36.085,46.304,54.251,60.231,64.049,65.225,64.602,57.572,48.648,,36.059,32.321,30.206,31.976,35.934,39.539,38.362,38.134
train_0163,6,8,37.127,31.74,26.645,35.305,46.707,55.398,,65.982,66.992,,60.379,51.52,,36.912,32.312,30.158,32.508,37.314,40.789,39.75,39.283
train_0163,7,8,41.476,35.012,35.289,46.449,57.489,65.239,70.297,72.072,71.814,,,53.366,45.573,39.363,36.015,36.948,40.212,44.757,45.272,44.328,44.394
train_0163,8,8,39.864,33.167,29.598,28.541,33.336,36.727,,43.885,,36.197,29.257,18.751,11.752,8.021,6.672,8.013,12.181,17.058,20.52,17.056,13.86
train_0164,1,8,30.516,,31.706,22.35,31.757,36.381,40.251,43.728,46.956,48.056,48.041,45.967,42.848,38.793,35.317,31.326,25.237,20.474,9.286,19.033,
train_0164,2,8,33.251,33.381,35.385,13.262,19.656,19.763,24.28,27.417,27.238,25.61,25.16,20.197,16.91,14.908,14.48,13.714,9.798,6.262,1.576,1.972,1.674
train_0164,3,8,34.943,34.936,34.796,24.573,33.601,39.033,43.292,,48.934,49.775,50.042,48.494,45.33,40.753,37.131,33.709,28.196,24.275,11.033,22.302,24.055
train_0164,4,8,38.031,39.083,39.75,28.071,37.667,,48.607,52.454,55.245,56.318,56.491,54.118,50.34,45.844,42.414,38.004,31.155,,12.394,25.307,28.572
train_0164,5,8,32.638,32.34,32.131,,31.411,,40.183,43.835,47.225,48.471,48.392,45.97,42.838,39.119,35.524,31.486,25.704,21.38,6.961,18.068,20.3
train_0164,6,8,36.289,36.264,34.637,26.183,35.825,40.118,,47.483,51.221,52.489,52.738,51.429,48.898,44.759,41.121,37.97,32.689,26.817,17.037,19.196,26.175
train_0164,7,8,34.315,33.83,29.825,25.95,35.862,40.9,44.656,48.126,51.511,,52.69,49.943,46.215,42.583,40.126,36.75,30.28,24.998,9.58,20.122,23.522
train_0164,8,8,32.832,33.483,37.166,22.847,35.274,,34.475,36.422,33.293,27.366,31.902,30.786,30.86,26.571,23.091,25.894,26.547,20.037,3.883,11.556,13.225
train_0165,1,8,39.806,43.365,32.923,25.817,21.389,19.826,24.033,25.639,22.508,18.492,16.967,11.915,7.815,3.761,1,1,1,4.998,9.131,6.116,2.297
train_0165,2,8,39.127,36.93,27.541,39.212,,53.223,56.571,59.055,61.561,62.111,60.76,,52.617,45.367,34.783,31.354,34.973,,40.055,39.483,39.58
train_0165,3,8,37.788,34.38,,29.906,40.399,39.952,38.249,40.99,40.473,36.964,37.2,35.766,33.399,25.818,17.822,17.635,24.607,27.841,28.921,27.434,23.283
train_0165,4,8,32.729,30.079,20.974,31.63,39.178,43.286,46.274,48.549,50.89,51.483,50.834,48.559,44.561,38.321,28.534,23.712,26.127,30.721,31.503,31.074,30.624
train_0165,5,8,37.85,35.807,26.89,31.748,43.033,47.533,50.67,52.883,55.251,56.802,56.337,54.773,51.34,46.178,37.74,28.294,,33.754,36.46,35.652,33.962
train_0165,6,8,35.094,33.749,26.68,27.442,38.696,42.771,46.588,49.748,52.16,52.895,52.011,50.257,46.762,41.585,32.904,25.947,28.145,32.847,34.599,34.839,34.716
train_0165,7,8,34.056,32.385,23.999,35.118,43.818,47.314,49.853,52.329,54.826,55.862,55.892,53.842,49.425,42.976,33.295,27.629,,34.691,36.336,36.505,35.796
train_0165,8,8,34.467,32.572,23.649,32.315,42.164,46.539,49.455,,53.886,54.691,53.658,51.01,47.181,41.742,32.866,27.15,29.939,34.453,35.661,,35.646
train_0166,1,12,42.271,37.283,30.164,32.579,42.436,51.8,58.843,63.468,65.079,65.285,61.89,54.301,46.084,38.721,32.919,29.588,30.849,34.826,39.566,39.708,39.927
train_0166,2,12,38.676,32.654,26.236,29.638,39.195,47.421,53.427,57.776,59.214,59.179,55.676,47.731,39.454,33.095,28.83,26.861,28.408,31.748,35.975,35.974,35.433
train_0166,3,12,44,39.73,32.353,33.442,43.521,53.126,60.682,66.378,67.811,66.849,62.802,54.823,45.669,38.159,33.824,31.963,33.776,37.496,41.315,40.255,40.541
train_0166,4,12,42.18,39.987,31.713,29.574,39.771,50.505,58.136,,65.722,66.283,64.271,56.049,45.924,37.593,32.417,30.091,32.084,36.672,41.874,41.096,40.272
train_0166,5,12,38.346,32.661,25.658,27.39,36.32,44.69,51.011,56.138,58.874,59.639,56.769,48.82,40.436,34.365,29.867,26.983,27.862,30.96,35.06,35.279,35.235
train_0166,6,12,38.975,35.294,27.734,26.095,34.594,44.055,,57.582,59.946,59.795,57.653,50.691,42.642,36.327,32.077,,29.053,32.173,36.906,37.118,36.614
train_0166,7,12,39.199,36.753,30.386,29.934,39.177,,54.113,58.581,60.501,60.711,58.428,50.864,42.606,36.345,31.956,29.502,30.979,34.534,38.255,37.799,38.536
train_0166,8,12,40.846,34.855,27.457,,42.699,52.067,,62.697,64.316,65.22,61.657,52.6,42.638,35.508,31.238,29.469,32.078,36.617,40.399,38.744,38.51
train_0166,9,12,38.581,36.686,29.271,28.154,37.555,47.471,54.671,59.817,62.281,62.793,58.696,49.884,40.919,34.631,30.901,29.139,31.076,34.83,37.688,36.006,35.417
train_0166,10,12,43.402,38.737,30.606,30.928,41.263,51.586,59.076,64.428,66.793,66.901,63.448,55.31,46.563,39.223,33.674,,30.996,34.976,40.013,39.782,39.2
train_0166,11,12,40.715,34.696,29.146,33.22,42.422,,58.613,63.363,64.159,63.224,58.859,51.13,43.892,38.563,34.406,31.665,32.547,35.855,40.024,39.738,39.63
train_0166,12,12,39.394,35.168,27.905,28.408,38.045,47.059,53.331,57.76,,59.368,56.502,49.468,41.709,34.87,29.551,26.728,28.465,32.513,,36.618,36.871
train_0167,1,8,28.626,24.45,22.421,30.965,40.655,47.862,53.051,56.371,57.297,57.293,52.159,44.909,37.411,30.945,26.32,,26.73,30.87,35.263,35.504,36.904
train_0167,2,8,31.104,26.379,24.138,32.644,42.068,49.333,55.165,58.696,59.257,58.934,,,39.097,33.587,29.801,28.511,31.554,36.251,39.377,37.442,36.731
train_0167,3,8,28.474,23.892,21.323,29.824,40.087,48.295,54.119,56.651,56.449,56.087,51.18,44.067,36.637,30.873,27.127,25.623,28.053,32.38,35.622,34.941,36.327
train_0167,4,8,29.291,23.748,23.914,31.501,40.026,46.542,50.749,53.519,55.201,55.943,50.911,43.75,37.079,31.562,27.249,25.202,27.067,30.718,34.997,35.482,34.624
train_0167,5,8,28.095,22.312,23.006,31.311,39.538,45.791,50.679,53.562,54.601,54.714,49.576,42.489,35.93,31.07,27.57,25.841,27.889,31.672,35.481,34.099,32.432
train_0167,6,8,23.803,18.972,24.183,33.071,40.782,46.966,51.799,53.92,54.46,53.384,47.593,,34.258,29.111,24.912,22.88,25.341,29.952,34.554,34.082,33.194
train_0167,7,8,29.966,24.099,,35.971,44.976,52.226,58.159,60.512,60.3,58.351,51.71,43.737,36.882,32.044,28.949,28.56,31.878,37.087,39.568,39.056,39.509
train_0167,8,8,23.51,30.404,42.627,52.951,54.159,,40.623,37.088,34.859,32.328,28.858,25.579,23.823,24.884,29.201,36.103,42.377,,36.7,28.897,24.678
train_0168,1,8,36.584,,26.156,36.22,42.086,47.544,51.76,55.725,58.207,59.324,58.09,54.848,50.694,47.239,44.09,39.015,32.232,25.666,17.974,27.676,28.625
train_0168,2,8,34.867,35.85,27.014,32.799,39.644,44.316,48.116,51.87,54.615,55.431,55.585,54.145,50.851,46.106,42.206,38.102,31.878,27.235,9.837,22.382,25.56
train_0168,3,8,35.291,35.423,27.831,31.709,39.383,,48.002,52.73,56.285,57.408,56.749,54.15,50.429,46.127,42.455,38.085,31.777,26.973,15.066,27.511,29.21
train_0168,4,8,36.153,35.622,25.586,34.09,39.354,44.117,48.715,52.907,55.192,56.108,55.371,52.731,48.953,,42.415,37.586,30.779,24.917,16.557,26.834,28.576
train_0168,5,8,33.699,,30.298,,35.499,40.353,44.945,49.722,53.347,54.133,53.738,51.674,48.593,44.493,40.194,34.849,28.228,23.71,14.849,25.087,25.814
train_0168,6,8,36.83,36.454,33.207,27.598,37.389,42.487,47.458,52.367,56.083,57.218,57.186,54.817,51.259,46.868,42.487,,30.29,25.655,14.817,,26.889
train_0168,7,8,34.331,33.658,21.431,24.338,33.911,,43.828,46.327,47.692,47.536,46.57,43.001,38.898,35.488,34.579,32.029,26.082,22.281,13.317,22.61,21.713
